"","Reviews","Language","Language_score","Sentiment","Mixed","Negative","Neutral","Positive"
"551","Kolla, if you puke from this topici, then I think you should not read it:) 
people don't like the romantic 'cheesy' movies, but I don't think this is the big, big, big movie, and I hope that there really is an overwhelming love:)","en",0.994598984718323,"MIXED",0.75762,0.1107,0.03024,0.10144
"552","Hi,
for the main planter, painting and hobby painting mean pastime, self-realization, and also, figuratively, free will. It's the only thing to him that he does, regardless of the will of others, only for his own pleasure. That's what you quoted, I think it means. The film is a very beautiful and passionate love story that lasts until their death.:)
Hi.: Hastlime","en",0.99435156583786,"POSITIVE",0.00014,0.00013,0.00401,0.99572
"553","<a target=""_blank"" href=""http://www.opensubtitles.org/hu/search/iduser-"" title=""http://www.opensubtitles.org/hu/search/iduser-"">www.opensubtitles.org</a>
enter the notebook in the search engine","en",0.829444706439972,"NEUTRAL",0.00643,0.00212,0.98954,0.00191
"554","I tried to look for subtitles online, but I couldn't find it anywhere. 
can you give me an address with these downloadable subtitles?","en",0.995730519294739,"NEGATIVE",0.00403,0.85439,0.13776,0.00381
"555","take it out of the store, or pick up a sign","en",0.999594330787659,"NEUTRAL",0.10917,0.09395,0.68762,0.10926
"556","I want this film!!!!!!!!!!!!!!!!!!!!!
I've seen videos of her before, and I really liked it. And I downloaded the movie, but I'm sorry, it's English and it's not subtitled: (
But it was good too.:)","en",0.997334837913513,"POSITIVE",0.0201,0.00023,0.00027,0.9794
"557","well more detailed yeah, and dribbling, but if it wasn't, it might not come over so much.. but the movie is better:)","en",0.99769389629364,"MIXED",0.9295,0.0031,0.00309,0.06431
"558","I accidentally found him in the Arcade at Alexandra Bookstore, but I think he can find it in every bookstore.","en",0.993255794048309,"POSITIVE",0.00095,0.00514,0.2589,0.73502
"559","hmmm.. for me the book was a little cheesy, especially when he wrote down the small parts.. :Sdeha who likes what","en",0.992969989776611,"MIXED",0.79985,0.16788,0.01845,0.01382
"560","yes, I think also: $ although the book is not bad:)","en",0.994558572769165,"POSITIVE",0.03699,0.00243,0.05264,0.90794
"561","I think the movie is better than the book!Has anybody read it?","en",0.996622443199158,"POSITIVE",0.00053,0.01289,0.009,0.97759
"562","I love this movie because it's so beautiful and romantic. This is one of my favorites.","en",0.996856570243835,"POSITIVE",6e-05,3e-05,1e-04,0.99981
"563","Oh, this movie is so good.
It's a pity that few people know him... but anyone who saw him liked him 98%. 
I also need this kind of love!!!:)","en",0.9979407787323,"POSITIVE",0.011,0.00024,0.00094,0.98781
"564","I totally agree. I've never seen such a beautiful movie in my life. That's what I cried the most.:D:D
Fantastic movie.","en",0.995877921581268,"POSITIVE",1e-04,0.00011,0.00031,0.99948
"565","Best romantic movie I've ever seen. It became my favorite romantic movie. The synchronization is good, the story, the cut, the set, the actors, everything's for sure. 10/10
Yeah, the two of them came together. Rachel McAdams and Ryan Gosling have been dating for about two years, yeah, and they got the award for best kiss in 2004.","en",0.995458006858826,"POSITIVE",3e-05,9e-05,0.00051,0.99937
"566","Hi, guys.
I liked the movie, too, but there's one thing I don't understand.
Someone wrote that they got together in real life!
This would explain the one who wrote it???
Thanks!
If anyone liked this movie, I can recommend another novel by Nicholas Sparks The Walk To remember!
Dave","en",0.997274518013,"POSITIVE",0.36557,0.01533,0.04194,0.57716
"567","Yes, they really hit the film, but this is mainly due to Nicholas Sparks, who wrote the novel based on a true story. The book is also worth reading, it is very nice!The movie is perfect the way it is.","en",0.994320213794708,"POSITIVE",0.00024,9e-05,0.00094,0.99873
"568","I liked the movie so much. I just watched it, I heard a lot from my girlfriends, but I didn't think it was so good.
I'm still under the influence of","en",0.998157262802124,"POSITIVE",0.05945,0.00202,0.00061,0.93792
"569","Oh!!! This film is so beautiful!!! I didn't even know they were together in real life. But you can see it in the film. They're so cute together. And, uh, the guy waaaaah <U+1366>D","en",0.997212946414948,"POSITIVE",2e-05,4e-05,0.00036,0.99958
"570","Not long ago, I saw them together in a newspaper. They're sweet.:)","en",0.998890042304993,"POSITIVE",4e-04,0.00038,0.01649,0.98273
"571","Hmm... there are few films that are not necessarily based on violence, some “who if I don't” man. This movie is really hit. The man, the guy, can feel that it makes sense to wait for the woman, even if it is the result of an arrangement, but it brings the impossible a little closer, makes you think that this chick... is not obligatory to follow the bigot ways in life, you can deviate, you can do a little differently, and then you can even be good at it. If it doesn't get better, the world will not collapse, because we tried:) Best of the category of the film.","en",0.996895611286163,"MIXED",0.81311,0.01234,0.00953,0.16502
"572","Yeah, they've been dating ever since, and before they got together, he dated Sandra Bullock al...!!!!:)","en",0.996766924858093,"POSITIVE",0.00167,0.26497,0.36144,0.37191
"573","Did they really get together? I liked the movie too, and it's in a good mood. Cute... nice...:)","en",0.998572766780853,"POSITIVE",0.00039,0.00012,0.00177,0.99772
"574","cute film... the two main characters are good, which is a little interesting: the two main characters found each other in reality on the filming of the film...:)","en",0.986838579177856,"POSITIVE",2e-04,3e-05,0.00056,0.99921
"575","Since the Storm of Passions, I haven't been so much in film...:))","en",0.988338649272919,"POSITIVE",0.00815,0.01834,0.24334,0.73018
"576","Will they play it again sometime? I also want to pick it up!!! I liked it so much, though I didn't cry, but I almost felt what it was like to be in love... but it would be nice to really feel that way...","en",0.998207092285156,"POSITIVE",0.10203,0.00127,0.0084,0.88829
"577","Dear film:) heartwarming:) but as much as I wanted so frenetically did not catch me: (I might watch it a few more times and then something will happen:)
But regardless of this, I recommend it to everyone:) Especially to those who, after a long pause, got together with an old (first) love...:)","en",0.995459675788879,"POSITIVE",0.01988,5e-04,0.003,0.97663
"578","Oh, you're not supposed to say that. You need to look at it again... and then again...:) And you will not regret that we did not tell you...:))","en",0.999147653579712,"POSITIVE",0.00125,0.00398,0.09209,0.90269
"579","Hi, guys.
Please tell me who Rachel picks in my video at the end!I saw the beginning and I didn't see the end.Please write it.","en",0.997139096260071,"NEUTRAL",0.00039,0.12412,0.67161,0.20389
"580","I'll join the solo before me! It really is a very beautiful movie. I never thought Rachel could play such a serious role so nicely and credibly. 
The film (which I cried almost all the time) reminded me of my first love, which was a very beautiful love!","en",0.994448006153107,"POSITIVE",5e-05,3e-05,0.00026,0.99966
"581","It's a very nice film, I recommend it to everyone!","en",0.97927850484848,"POSITIVE",2e-05,4e-05,0.00012,0.99982
"582","I saw yesterday.from half to the end I cried. It's so beautiful film that it's something unbelievable.I also have such love:) hm...","en",0.995722651481628,"POSITIVE",0.00018,0.00031,0.00045,0.99906
"583","It's rare to make such a beautiful movie these days... Rachel Mcadams and Ryan Gosling are a very good match, they're so cute together.:))","en",0.988541781902313,"POSITIVE",0.00013,0.00017,0.00155,0.99815
"584","I have to say, this is the best romantic movie you can make. It's the best I've ever seen on this subject.","en",0.997470140457153,"POSITIVE",6e-05,1e-04,0.00043,0.99942
"585","Oh, it's a very nice story!!
I finally saw real emotions in a movie! For this is what it is all about: to stand by one another, for good and for worse.
I can't write any more now, I'm still under the influence...
I hope it's still on hbo, because I want to record it.","en",0.997610867023468,"POSITIVE",0.02689,0.02162,0.00527,0.94623
"586","This is a NAGGGGGGGGGGGGGGYON GOOD, BEAUTIFUL, Moving, Emotional Film. Noah, I think he's pretty cute.:)
And the funny thing is, Ellie in the Trouble Girls is also the leader of plastics, which is odd after such a beautiful performance. But this is when you see who the good actor is.:)
If you all like moving movies that make you cry, then I recommend Moulin Rouge and my name Sam. I was pawing on them like a little girl, even though I saw her when I was 14 or 15. (well, I know, for someone this means a little girl, sorry!)","en",0.994663655757904,"POSITIVE",0.00018,0.00038,0.00202,0.99742
